Instance,BMA Weighted Prediction
Instance 1,0.7957996676514031
Instance 2,0.7891015676749834
Instance 3,0.8081693866066405
Instance 4,0.8021229016786571
Instance 5,0.7853241988950276
Instance 6,0.7853827242524916
Instance 7,0.8031640802422406
Instance 8,0.8044404948939511
Instance 9,0.7918327810912303
Instance 10,0.8117550970277574
Instance 11,0.8038121062106213
Instance 12,0.8082581926514398
Instance 13,0.7910635126377186
Instance 14,0.8243139753499057
Instance 15,0.7791653200745805
Instance 16,0.7697417218543047
Instance 17,0.782643635321101
Instance 18,0.8125159274193546
Instance 19,0.7922542321644497
Instance 20,0.8007642756680733
Instance 21,0.7598215358215359
Instance 22,0.8092533736621683
Instance 23,0.8040435001257228
Instance 24,0.7847261836851113
Instance 25,0.8238575675675675
Instance 26,0.7502133723054439
Instance 27,0.7882357142857145
Instance 28,0.8124784226190477
Instance 29,0.7791653200745805
Instance 30,0.7697417218543047
Instance 31,0.782643635321101
Instance 32,0.8125159274193546
Instance 33,0.8117550970277574
Instance 34,0.7922542321644497
Instance 35,0.8043592569269521
Instance 36,0.7741143862736471
Instance 37,0.8021184336198663
Instance 38,0.7952022821576763
Instance 39,0.79359046692607
Instance 40,0.7760215322984476
Instance 41,0.8029899870801033
Instance 42,0.759825506247307
Instance 43,0.805197003506535
Instance 44,0.825801779935275
Instance 45,0.7998927313480627
Instance 46,0.8006233281493
Instance 47,0.8097727696611751
Instance 48,0.7998927313480627
Instance 49,0.7818854875283449
Instance 50,0.7836633928571427
All Method BMA Weighted Prediction,0.7957996676514031
