Instance,BMA Weighted Prediction
Instance 1,0.717754060324826
Instance 2,0.6473405017921147
Instance 3,0.748538961038961
Instance 4,0.7707709291628335
Instance 5,0.7197280966767371
Instance 6,0.8108888888888888
Instance 7,0.35986516853932576
Instance 8,0.6906804123711341
Instance 9,0.7156830427892235
Instance 10,0.7197280966767371
Instance 11,0.7583907156673114
All Method BMA Weighted Prediction,0.717754060324826
