Instance,BMA Weighted Prediction
Instance 1,0.7204181184668988
Instance 2,0.7270792291220558
Instance 3,0.7217900390624999
Instance 4,0.7120559210526316
All Method BMA Weighted Prediction,0.7204181184668988
