Instance,BMA Weighted Prediction
Instance 1,0.7304471935007386
Instance 2,0.7033117686023405
Instance 3,0.7417111236165824
Instance 4,0.7889412470023983
Instance 5,0.7008024309392265
Instance 6,0.697809080841639
Instance 7,0.7486445874337624
Instance 8,0.775143362136685
Instance 9,0.6987218908769605
Instance 10,0.7746936870547777
Instance 11,0.7163049054905494
Instance 12,0.7847197120158887
Instance 13,0.771353532080363
Instance 14,0.8242235220388551
Instance 15,0.7397952144188937
Instance 16,0.6527695916114792
Instance 17,0.678931766055046
Instance 18,0.7957189516129032
Instance 19,0.7169927448609432
Instance 20,0.6723687763713081
Instance 21,0.6906297726297727
Instance 22,0.7325044206607726
Instance 23,0.7959185315564495
Instance 24,0.6845590416428978
Instance 25,0.8525729729729729
Instance 26,0.5826941907197661
Instance 27,0.6045266917293234
Instance 28,0.787455109126984
Instance 29,0.7397952144188937
Instance 30,0.6527695916114792
Instance 31,0.678931766055046
Instance 32,0.7957189516129032
Instance 33,0.7746936870547777
Instance 34,0.7169927448609432
Instance 35,0.7467090680100756
Instance 36,0.6925081390233173
Instance 37,0.7609194524036932
Instance 38,0.816906293222683
Instance 39,0.7689043450064851
Instance 40,0.7913184777165748
Instance 41,0.7699635012919896
Instance 42,0.6847630331753555
Instance 43,0.762763468281798
Instance 44,0.8538152642934197
Instance 45,0.7550746077489593
Instance 46,0.7323561430793155
Instance 47,0.7294087659309916
Instance 48,0.7550746077489593
Instance 49,0.5946145124716553
Instance 50,0.7073901785714285
All Method BMA Weighted Prediction,0.7304471935007385
