Instance,BMA Weighted Prediction
Instance 1,0.875608751846381
Instance 2,0.8579057187017003
Instance 3,0.8857113111986494
Instance 4,0.9024998001598722
Instance 5,0.8566287292817679
Instance 6,0.8555749723145071
Instance 7,0.8926860333080998
Instance 8,0.9027535349567949
Instance 9,0.8578579633311244
Instance 10,0.9119879636452961
Instance 11,0.8696860936093611
Instance 12,0.901064299900695
Instance 13,0.8946979909267659
Instance 14,0.9338197200752036
Instance 15,0.8658738346799255
Instance 16,0.8269506070640177
Instance 17,0.8526095183486239
Instance 18,0.9216687499999998
Instance 19,0.8689153567110036
Instance 20,0.8456008438818565
Instance 21,0.8277734877734879
Instance 22,0.8880891112145184
Instance 23,0.9120165954236861
Instance 24,0.8539814603536794
Instance 25,0.942267027027027
Instance 26,0.7818878333942272
Instance 27,0.805427067669173
Instance 28,0.902454613095238
Instance 29,0.8658738346799255
Instance 30,0.8269506070640177
Instance 31,0.8526095183486239
Instance 32,0.9216687499999998
Instance 33,0.9119879636452961
Instance 34,0.8689153567110036
Instance 35,0.8970491183879093
Instance 36,0.8633409590849099
Instance 37,0.8827268385864374
Instance 38,0.9109318810511755
Instance 39,0.8931734760051879
Instance 40,0.8867000500751127
Instance 41,0.8963659560723514
Instance 42,0.8255993106419646
Instance 43,0.8846101370736373
Instance 44,0.9420768608414241
Instance 45,0.8813602305475504
Instance 46,0.8805048211508552
Instance 47,0.8822197699720236
Instance 48,0.8813602305475504
Instance 49,0.8011723356009072
Instance 50,0.8452093749999999
All Method BMA Weighted Prediction,0.8756087518463812
