Instance,BMA Weighted Prediction
Instance 1,0.8110206009710009
Instance 2,0.8078988796322895
Instance 3,0.8127123485285631
Instance 4,0.8219769788262041
Instance 5,0.8052492387994779
Instance 6,0.8090957292271933
Instance 7,0.8098147024841132
Instance 8,0.8100381954453733
Instance 9,0.807382297551789
Instance 10,0.8232091559370528
Instance 11,0.8090957292271933
Instance 12,0.8043571949263739
Instance 13,0.8094254742547425
Instance 14,0.825013547574039
Instance 15,0.8169282433074606
Instance 16,0.8024076298701298
Instance 17,0.8075293357038954
Instance 18,0.8085906104790899
Instance 19,0.8058869774919613
Instance 20,0.8206001275510203
Instance 21,0.8225266272189349
Instance 22,0.801390558640967
Instance 23,0.8169282433074606
Instance 24,0.8075293357038954
Instance 25,0.8058869774919613
Instance 26,0.8225266272189349
Instance 27,0.8094254742547425
Instance 28,0.8228142028476007
Instance 29,0.8197371977240397
Instance 30,0.815332675753228
Instance 31,0.7997803404722679
Instance 32,0.8058577398255814
Instance 33,0.8037273221075503
Instance 34,0.8205512614063338
Instance 35,0.8194816621499548
Instance 36,0.8157998543070479
Instance 37,0.813772904138663
Instance 38,0.8184866158482539
Instance 39,0.8192967787361378
Instance 40,0.8195457418788409
Instance 41,0.8163653710247349
Instance 42,0.835479380546372
Instance 43,0.8184866158482539
Instance 44,0.8127410968660967
Instance 45,0.824489930493673
Instance 46,0.8095076197387517
Instance 47,0.8061568376848639
Instance 48,0.8260591301222141
Instance 49,0.8083136680102601
Instance 50,0.8023278115221794
Instance 51,0.8032868627809245
Instance 52,0.8104012968299713
Instance 53,0.8070804785209355
Instance 54,0.8268263740185583
Instance 55,0.8092248090214625
Instance 56,0.8032868627809245
Instance 57,0.8073677454348217
Instance 58,0.8270599857600568
Instance 59,0.7979154197838737
Instance 60,0.8340476324689965
All Method BMA Weighted Prediction,0.8110206009710011
