Instance,BMA Weighted Prediction
Instance 1,0.6780174264281593
Instance 2,0.6613589053803341
Instance 3,0.6780174264281593
Instance 4,0.7203636097764778
Instance 5,0.6645774373259054
Instance 6,0.6545422522103305
Instance 7,0.6780174264281593
Instance 8,0.7213515076923078
Instance 9,0.6620561484918793
Instance 10,0.7137576517812342
Instance 11,0.6613589053803341
Instance 12,0.7151867556468172
Instance 13,0.6881031656114627
Instance 14,0.7203636097764778
Instance 15,0.6881031656114627
Instance 16,0.6314087466979748
Instance 17,0.6147083749632678
Instance 18,0.7213515076923078
Instance 19,0.6870488515043675
Instance 20,0.6369351446099913
Instance 21,0.6583560075685905
Instance 22,0.6545422522103305
Instance 23,0.7006707605344294
Instance 24,0.6400954691610642
Instance 25,0.7619357062780269
Instance 26,0.5864986507936508
Instance 27,0.5770803006329115
Instance 28,0.7115763076923078
Instance 29,0.6881031656114627
Instance 30,0.6314087466979748
Instance 31,0.6147083749632678
Instance 32,0.7213515076923078
Instance 33,0.7137576517812342
Instance 34,0.6870488515043675
Instance 35,0.6870488515043675
Instance 36,0.6496414990859233
Instance 37,0.7022713858424727
Instance 38,0.7681994766355141
Instance 39,0.688015205068356
Instance 40,0.7491930337078652
Instance 41,0.6986373297907672
Instance 42,0.6378268060836502
Instance 43,0.6834534442595674
Instance 44,0.7736922818791948
Instance 45,0.6737614844533601
Instance 46,0.6950326305546546
Instance 47,0.6914904376012966
Instance 48,0.6737614844533601
Instance 49,0.5649570405727924
Instance 50,0.6647744781783681
All Method BMA Weighted Prediction,0.6508516617429837
