Instance,BMA Weighted Prediction
Instance 1,0.8430014771048744
Instance 2,0.8153870611614042
Instance 3,0.8561875820671544
Instance 4,0.886721023181455
Instance 5,0.8152380110497237
Instance 6,0.8168598006644517
Instance 7,0.8639856169568508
Instance 8,0.8855695208169676
Instance 9,0.815901700905677
Instance 10,0.8933468435273889
Instance 11,0.8306768676867688
Instance 12,0.8835769612711022
Instance 13,0.8685116655865198
Instance 14,0.926550240233967
Instance 15,0.8330090118085768
Instance 16,0.7757665562913908
Instance 17,0.8050289564220184
Instance 18,0.9090572580645161
Instance 19,0.8335628778718257
Instance 20,0.7930855133614627
Instance 21,0.7755534105534105
Instance 22,0.8576933457422057
Instance 23,0.8943854664319839
Instance 24,0.803122646891044
Instance 25,0.9458462162162161
Instance 26,0.7082827913774206
Instance 27,0.7291857142857143
Instance 28,0.8836765873015874
Instance 29,0.8330090118085768
Instance 30,0.7757665562913908
Instance 31,0.8050289564220184
Instance 32,0.9090572580645161
Instance 33,0.8933468435273889
Instance 34,0.8335628778718257
Instance 35,0.8680824937027707
Instance 36,0.8248222613286407
Instance 37,0.8552180834129257
Instance 38,0.9095414937759335
Instance 39,0.871068093385214
Instance 40,0.8766194291437155
Instance 41,0.8694570413436692
Instance 42,0.778537268418785
Instance 43,0.8553391775581768
Instance 44,0.9456871628910465
Instance 45,0.8576474543707973
Instance 46,0.8564982892690512
Instance 47,0.8574065899906745
Instance 48,0.8576474543707973
Instance 49,0.7312426303854875
Instance 50,0.8074401785714286
All Method BMA Weighted Prediction,0.8430014771048744
