Instance,BMA Weighted Prediction
Instance 1,0.819365952732644
Instance 2,0.8092534775888718
Instance 3,0.8312504220596513
Instance 4,0.8384152677857715
Instance 5,0.8042762430939226
Instance 6,0.8016784053156146
Instance 7,0.8352130961392883
Instance 8,0.8295062843676354
Instance 9,0.8072624254473161
Instance 10,0.8391591746499634
Instance 11,0.8233166066606663
Instance 12,0.8418083416087387
Instance 13,0.8405780946208684
Instance 14,0.8700062669730518
Instance 15,0.8136867619639528
Instance 16,0.7784884105960264
Instance 17,0.8074850917431196
Instance 18,0.8466584677419353
Instance 19,0.8047119105199516
Instance 20,0.8088917018284107
Instance 21,0.7918777348777349
Instance 22,0.8350088413215448
Instance 23,0.852994719637918
Instance 24,0.8107110667427267
Instance 25,0.8639594594594594
Instance 26,0.7485074899525028
Instance 27,0.7883308270676693
Instance 28,0.8473618551587302
Instance 29,0.8136867619639528
Instance 30,0.7784884105960264
Instance 31,0.8074850917431196
Instance 32,0.8466584677419353
Instance 33,0.8391591746499634
Instance 34,0.8047119105199516
Instance 35,0.8304681989924434
Instance 36,0.793810822701276
Instance 37,0.8335647882839861
Instance 38,0.8267306362378976
Instance 39,0.8366812581063554
Instance 40,0.8073385077616425
Instance 41,0.8447105943152456
Instance 42,0.786770788453253
Instance 43,0.8409030921262354
Instance 44,0.8637332793959007
Instance 45,0.8300934998398976
Instance 46,0.8090550544323483
Instance 47,0.81325427416848
Instance 48,0.8300934998398976
Instance 49,0.7752944066515495
Instance 50,0.8036245535714286
All Method BMA Weighted Prediction,0.819365952732644
