Instance,BMA Weighted Prediction
Instance 1,0.8228589364844904
Instance 2,0.8032464120114816
Instance 3,0.8324074282498594
Instance 4,0.8491119104716227
Instance 5,0.7990055248618785
Instance 6,0.7990834994462901
Instance 7,0.8407918243754731
Instance 8,0.8676449332285939
Instance 9,0.801426110006627
Instance 10,0.8783198231392779
Instance 11,0.8143256075607563
Instance 12,0.8413138033763654
Instance 13,0.8274747245625406
Instance 14,0.8807303112596614
Instance 15,0.7978393412057179
Instance 16,0.7634541942604857
Instance 17,0.7894486811926607
Instance 18,0.887941129032258
Instance 19,0.8310444377267232
Instance 20,0.7848987341772152
Instance 21,0.7502127842127843
Instance 22,0.8317733829688226
Instance 23,0.8535808398290168
Instance 24,0.7937646891043924
Instance 25,0.9056635135135136
Instance 26,0.711748995250274
Instance 27,0.7330488721804512
Instance 28,0.8460354662698413
Instance 29,0.7978393412057179
Instance 30,0.7634541942604857
Instance 31,0.7894486811926607
Instance 32,0.887941129032258
Instance 33,0.8783198231392779
Instance 34,0.8310444377267232
Instance 35,0.8612200881612091
Instance 36,0.8244333479982404
Instance 37,0.8182460999681631
Instance 38,0.8793073997233747
Instance 39,0.832572308690013
Instance 40,0.8525548322483726
Instance 41,0.8358678940568475
Instance 42,0.750154243860405
Instance 43,0.8195122728721709
Instance 44,0.9095628371089537
Instance 45,0.813566762728146
Instance 46,0.8426631415241057
Instance 47,0.8460422754118743
Instance 48,0.813566762728146
Instance 49,0.725574074074074
Instance 50,0.7684683035714286
All Method BMA Weighted Prediction,0.8228589364844904
