Instance,BMA Weighted Prediction
Instance 1,0.831401632970451
Instance 2,0.8280975185023943
Instance 3,0.846371898560658
Instance 4,0.853301209788287
Instance 5,0.8345879668049792
Instance 6,0.8435673010140298
Instance 7,0.8289743699273815
Instance 8,0.8265290294627382
Instance 9,0.8256023553358534
Instance 10,0.8246424410136904
Instance 11,0.8068858800773694
Instance 12,0.8234553141857414
Instance 13,0.8447616692426584
Instance 14,0.8705823726834964
Instance 15,0.8582629640542133
Instance 16,0.8478797854908385
Instance 17,0.8422430064555794
Instance 18,0.8232513240250361
Instance 19,0.8193041406506736
Instance 20,0.8170857664233575
Instance 21,0.7954317833418497
Instance 22,0.7940083560709413
Instance 23,0.8582629640542133
Instance 24,0.8422430064555794
Instance 25,0.8193041406506736
Instance 26,0.7954317833418497
Instance 27,0.8447616692426584
Instance 28,0.8721675514266753
Instance 29,0.8771912988848751
Instance 30,0.8744434699409982
Instance 31,0.8469450166112956
Instance 32,0.837841267063353
Instance 33,0.8145887261264603
Instance 34,0.8084768907563025
Instance 35,0.7815175839459565
Instance 36,0.778413442361388
Instance 37,0.8581609927888646
Instance 38,0.8691813890761969
Instance 39,0.8521594857539958
Instance 40,0.8495722114194802
Instance 41,0.8486252004990199
Instance 42,0.8474974102518307
Instance 43,0.8262235056839018
Instance 44,0.846069921316166
Instance 45,0.8876021148989898
Instance 46,0.8586403274306715
Instance 47,0.8578159932659933
Instance 48,0.8567693994601888
Instance 49,0.8369382673352932
Instance 50,0.8554321905083603
Instance 51,0.8379564838990425
Instance 52,0.8414573149741823
Instance 53,0.8404706800832754
Instance 54,0.8393558762169678
Instance 55,0.8184519350811486
Instance 56,0.8379564838990425
Instance 57,0.8376827890556046
Instance 58,0.8365425437820624
Instance 59,0.8674464971648069
Instance 60,0.8719632885211995
All Method BMA Weighted Prediction,0.831401632970451
